GoidDecimal;GoidLittleEndian;GoidBigEndian;ClothesType;ShortName;ItemName;ModelId;ColorId
45684;0x74b20000;0x0000b274;MALE COAT;EMCoat_A13_C14_1;Enhanced RocaWear Orange S.E.ANCHOR Shirt and Dark Magenta Parachute Pants;13;13
45490;0xb2b10000;0x0000b1b2;MALE COAT;EMCoat_A13_C15_1;Enhanced RocaWear Teal S.E.ANCHOR Shirt and Gray Parachute Pants;13;14
45460;0x94b10000;0x0000b194;MALE COAT;EMCoat_A13_C22_1;Enhanced RocaWear Olivedrab S.E.ANCHOR Shirt and Brown Parachute Pants;13;21
45433;0x79b10000;0x0000b179;MALE COAT;EMCoat_A13_C26_1;Enhanced RocaWear Light Purple S.E.ANCHOR Shirt and Dark Brown Parachute Pants;13;25
45403;0x5bb10000;0x0000b15b;MALE COAT;EMCoat_A13_C31_1;Enhanced RocaWear Dark Gray S.E.ANCHOR Shirt and Dark Red Parachute Pants;13;30
45543;0xe7b10000;0x0000b1e7;MALE COAT;EMCoat_A13_C32_1;Enhanced RocaWear Dark Purple S.E.ANCHOR Shirt and Lime Parachute Pants;13;31
45375;0x3fb10000;0x0000b13f;MALE COAT;EMCoat_A13_C4_1;Enhanced RocaWear Brown S.E.ANCHOR Shirt and Black Parachute Pants;13;3
45546;0xeab10000;0x0000b1ea;MALE COAT;EMCoat_A13_C5_1;Enhanced RocaWear Moss S.E.ANCHOR Shirt and Light Gray Parachute Pants;13;4
45600;0x20b20000;0x0000b220;MALE COAT;EMCoat_A13_C6_1;Enhanced RocaWear Purple S.E.ANCHOR Shirt and Light Brown Parachute Pants;13;5
44538;0xfaad0000;0x0000adfa;MALE COAT;EMCoat_A14_C1_1;Enhanced RocaWear White Doric Striped Shirt and Black Detailed Jeans;14;0
44479;0xbfad0000;0x0000adbf;MALE COAT;EMCoat_A14_C14_1;Enhanced RocaWear Deep Pink Doric Striped Shirt and Tan Detailed Jeans;14;13
44563;0x13ae0000;0x0000ae13;MALE COAT;EMCoat_A14_C17_1;Enhanced RocaWear Brown Doric Striped Shirt and Light Brown Detailed Jeans;14;16
44676;0x84ae0000;0x0000ae84;MALE COAT;EMCoat_A14_C21_1;Enhanced RocaWear Violet Doric Striped Shirt and Light Gray Detailed Jeans;14;20
44592;0x30ae0000;0x0000ae30;MALE COAT;EMCoat_A14_C25_1;Enhanced RocaWear Orange-Red Doric Striped Shirt and Light Olive Drab Detailed Jeans;14;24
44566;0x16ae0000;0x0000ae16;MALE COAT;EMCoat_A14_C3_1;Enhanced RocaWear Red Doric Striped Shirt and Dark Slate Gray Detailed Jeans;14;2
44678;0x86ae0000;0x0000ae86;MALE COAT;EMCoat_A14_C31_1;Enhanced RocaWear Gray Doric Striped Shirt and Dark Violet Detailed Jeans;14;30
44621;0x4dae0000;0x0000ae4d;MALE COAT;EMCoat_A14_C6_1;Enhanced RocaWear Yellow Doric Striped Shirt and Dark Purple Detailed Jeans;14;5
44510;0xdead0000;0x0000adde;MALE COAT;EMCoat_A14_C7_1;Enhanced RocaWear Orange Doric Striped Shirt and Light Gray Detailed Jeans;14;6
45405;0x5db10000;0x0000b15d;MALE COAT;EMCoat_A15_C1_1;Enhanced RocaWear Official Jacket with White T-shirt and Black Detailed Jeans;15;0
45657;0x59b20000;0x0000b259;MALE COAT;EMCoat_A15_C10_1;Enhanced RocaWear Official Jacket with Yellow T-shirt and Light Brown Detailed Jeans;15;9
45574;0x06b20000;0x0000b206;MALE COAT;EMCoat_A15_C13_1;Enhanced RocaWear Official Jacket with Slate Gray T-shirt and Dark Magenta Detailed Jeans;15;12
45602;0x22b20000;0x0000b222;MALE COAT;EMCoat_A15_C16_1;Enhanced RocaWear Official Jacket with Salmon T-shirt and Dark Gray Detailed Jeans;15;15
45655;0x57b20000;0x0000b257;MALE COAT;EMCoat_A15_C17_1;Enhanced RocaWear Official Jacket with Light Cyan T-shirt and Saddle Brown Detailed Jeans;15;16
45404;0x5cb10000;0x0000b15c;MALE COAT;EMCoat_A15_C22_1;Enhanced RocaWear Official Jacket with Tan T-shirt and Olive Drab Detailed Jeans;15;21
45517;0xcdb10000;0x0000b1cd;MALE COAT;EMCoat_A15_C3_1;Enhanced RocaWear Official Jacket with Gray T-shirt and Purple Detailed Jeans;15;2
45461;0x95b10000;0x0000b195;MALE COAT;EMCoat_A15_C5_1;Enhanced RocaWear Official Jacket with Purple T-shirt and Slate Gray Detailed Jeans;15;4
45599;0x1fb20000;0x0000b21f;MALE COAT;EMCoat_A15_C7_1;Enhanced RocaWear Official Jacket with Orange T-shirt and Dark Violet Detailed Jeans;15;6
45545;0xe9b10000;0x0000b1e9;MALE COAT;EMCoat_A15_C9_1;Enhanced RocaWear Official Jacket with Cyan T-shirt and Dark Olive Detailed Jeans;15;8
45823;0xffb20000;0x0000b2ff;MALE COAT;EMCoat_A16_C12_1;Enhanced RocaWear Olive Seaman Jacket with Detailed Jeans;16;11
45741;0xadb20000;0x0000b2ad;MALE COAT;EMCoat_A16_C15_1;Enhanced RocaWear Khaki Seaman Jacket with Detailed Jeans;16;14
45824;0x00b30000;0x0000b300;MALE COAT;EMCoat_A16_C16_1;Enhanced RocaWear Yellow Seaman Jacket with Detailed Jeans;16;15
45712;0x90b20000;0x0000b290;MALE COAT;EMCoat_A16_C21_1;Enhanced RocaWear Orange Seaman Jacket with Detailed Jeans;16;20
45825;0x01b30000;0x0000b301;MALE COAT;EMCoat_A16_C23_1;Enhanced RocaWear Salmon Seaman Jacket with Detailed Jeans;16;22
45770;0xcab20000;0x0000b2ca;MALE COAT;EMCoat_A16_C24_1;Enhanced RocaWear Dark Olive Seaman Jacket with Detailed Jeans;16;23
45853;0x1db30000;0x0000b31d;MALE COAT;EMCoat_A16_C25_1;Enhanced RocaWear Maroon Seaman Jacket with Detailed Jeans;16;24
45854;0x1eb30000;0x0000b31e;MALE COAT;EMCoat_A16_C26_1;Enhanced RocaWear Medium Orchid Seaman Jacket with Detailed Jeans;16;25
45769;0xc9b20000;0x0000b2c9;MALE COAT;EMCoat_A16_C27_1;Enhanced RocaWear Red-Orange Seaman Jacket with Detailed Jeans;16;26
45767;0xc7b20000;0x0000b2c7;MALE COAT;EMCoat_A16_C30_1;Enhanced RocaWear Dark Purple Seaman Jacket with Detailed Jeans;16;29
45797;0xe5b20000;0x0000b2e5;MALE COAT;EMCoat_A16_C32_1;Enhanced RocaWear Tan Seaman Jacket with Detailed Jeans;16;31
45742;0xaeb20000;0x0000b2ae;MALE COAT;EMCoat_A16_C6_1;Enhanced RocaWear Gold Seaman Jacket with Detailed Jeans;16;5
45826;0x02b30000;0x0000b302;MALE COAT;EMCoat_A16_C7_1;Enhanced RocaWear Fire Brick Seaman Jacket with Detailed Jeans;16;6
45011;0xd3af0000;0x0000afd3;MALE COAT;EMCoat_A17_C1_1;Enhanced RocaWear Black and Yellow Orange "Climb High" Shirt and Black Jeans;17;0
44986;0xbaaf0000;0x0000afba;MALE COAT;EMCoat_A17_C13_1;Enhanced RocaWear Olive and Dark Purple "Climb High" Shirt and Black Jeans;17;12
45181;0x7db00000;0x0000b07d;MALE COAT;EMCoat_A17_C14_1;Enhanced RocaWear Olive Green and Orange "Climb High" Shirt and Black Jeans;17;13
45291;0xebb00000;0x0000b0eb;MALE COAT;EMCoat_A17_C15_1;Enhanced RocaWear Turquoise and Dark Green "Climb High" Shirt and Black Jeans;17;14
45013;0xd5af0000;0x0000afd5;MALE COAT;EMCoat_A17_C21_1;Enhanced RocaWear Sea Green and Spring Green "Climb High" Shirt and Black Jeans;17;20
45293;0xedb00000;0x0000b0ed;MALE COAT;EMCoat_A17_C22_1;Enhanced RocaWear Tan and Brown "Climb High" Shirt and Black Jeans;17;21
45039;0xefaf0000;0x0000afef;MALE COAT;EMCoat_A17_C23_1;Enhanced RocaWear Dark Brown and Yellow "Climb High" Shirt and Black Jeans;17;22
45207;0x97b00000;0x0000b097;MALE COAT;EMCoat_A17_C25_1;Enhanced RocaWear Dark Teal and Olive "Climb High" Shirt and Black Jeans;17;24
45067;0x0bb00000;0x0000b00b;MALE COAT;EMCoat_A17_C3_1;Enhanced RocaWear Purple and Olive "Climb High" Shirt and Black Jeans;17;2
45294;0xeeb00000;0x0000b0ee;MALE COAT;EMCoat_A17_C7_1;Enhanced RocaWear Green and Dark Green "Climb High" Shirt and Black Jeans;17;6
44759;0xd7ae0000;0x0000aed7;MALE COAT;EMCoat_A18_C1_1;Enhanced RocaWear Black and White Zip Pullover Hoody;18;0
44928;0x80af0000;0x0000af80;MALE COAT;EMCoat_A18_C10_1;Enhanced RocaWear Magenta and Dark Slate Gray Zip Pullover Hoody;18;9
44760;0xd8ae0000;0x0000aed8;MALE COAT;EMCoat_A18_C13_1;Enhanced RocaWear Yellow and Gray Zip Pullover Hoody;18;12
44761;0xd9ae0000;0x0000aed9;MALE COAT;EMCoat_A18_C15_1;Enhanced RocaWear Light Purple and Indigo Zip Pullover Hoody;18;14
44705;0xa1ae0000;0x0000aea1;MALE COAT;EMCoat_A18_C18_1;Enhanced RocaWear Gold and Dark Red Zip Pullover Hoody;18;17
44929;0x81af0000;0x0000af81;MALE COAT;EMCoat_A18_C21_1;Enhanced RocaWear Dark Olive and Khaki Zip Pullover Hoody;18;20
44901;0x65af0000;0x0000af65;MALE COAT;EMCoat_A18_C22_1;Enhanced RocaWear Dark Brown and Red Orange Zip Pullover Hoody;18;21
44731;0xbbae0000;0x0000aebb;MALE COAT;EMCoat_A18_C25_1;Enhanced RocaWear Orange and Dark Olive Green Zip Pullover Hoody;18;24
44703;0x9fae0000;0x0000ae9f;MALE COAT;EMCoat_A18_C26_1;Enhanced RocaWear Brown and Green Zip Pullover Hoody;18;25
44927;0x7faf0000;0x0000af7f;MALE COAT;EMCoat_A18_C28_1;Enhanced RocaWear Purple and Aquamarine Zip Pullover Hoody;18;27
44873;0x49af0000;0x0000af49;MALE COAT;EMCoat_A18_C29_1;Enhanced RocaWear Orange and Dark Olive Zip Pullover Hoody;18;28
44902;0x66af0000;0x0000af66;MALE COAT;EMCoat_A18_C32_1;Enhanced RocaWear Light Purple and Dark Red Zip Pullover Hoody;18;31
44734;0xbeae0000;0x0000aebe;MALE COAT;EMCoat_A18_C8_1;Enhanced RocaWear White and Green-Yellow Zip Pullover Hoody;18;7
44846;0x2eaf0000;0x0000af2e;MALE COAT;EMCoat_A18_C9_1;Enhanced RocaWear Dark Cyan and Brown Zip Pullover Hoody;18;8
44818;0x12af0000;0x0000af12;MALE COAT;EMCoat_A19_C11_1;Enhanced RocaWear Dark Brown and Olive Green "R Stitch" Sweater;19;10
44899;0x63af0000;0x0000af63;MALE COAT;EMCoat_A19_C15_1;Enhanced RocaWear Black and Slate Gray "R Stitch" Sweater;19;14
44787;0xf3ae0000;0x0000aef3;MALE COAT;EMCoat_A19_C16_1;Enhanced RocaWear Dark Green and Green "R Stitch" Sweater;19;15
44762;0xdaae0000;0x0000aeda;MALE COAT;EMCoat_A19_C17_1;Enhanced RocaWear Dark Red and Khaki "R Stitch" Sweater;19;16
44874;0x4aaf0000;0x0000af4a;MALE COAT;EMCoat_A19_C2_1;Enhanced RocaWear Orange and Dark Brown "R Stitch" Sweater;19;1
44930;0x82af0000;0x0000af82;MALE COAT;EMCoat_A19_C21_1;Enhanced RocaWear Dark Red and Light Olive "R Stitch" Sweater;19;20
44789;0xf5ae0000;0x0000aef5;MALE COAT;EMCoat_A19_C22_1;Enhanced RocaWear Magenta and Black "R Stitch" Sweater;19;21
44900;0x64af0000;0x0000af64;MALE COAT;EMCoat_A19_C23_1;Enhanced RocaWear Purple and Green "R Stitch" Sweater;19;22
44843;0x2baf0000;0x0000af2b;MALE COAT;EMCoat_A19_C4_1;Enhanced RocaWear Purple and Aquamarine "R Stitch" Sweater;19;3
44788;0xf4ae0000;0x0000aef4;MALE COAT;EMCoat_A19_C7_1;Enhanced RocaWear Brown and Yellow "R Stitch" Sweater;19;6
44509;0xddad0000;0x0000addd;MALE COAT;EMCoat_A2_C10_1;Enhanced Orchid Hosh Marok Jacket;2;9
44648;0x68ae0000;0x0000ae68;MALE COAT;EMCoat_A2_C11_1;Enhanced Olive Hosh Marok Jacket;2;10
45151;0x5fb00000;0x0000b05f;MALE COAT;EMCoat_A2_C18_1;Enhanced Dim Teal Arisaki Hikato Jacket;2;17
45432;0x78b10000;0x0000b178;MALE COAT;EMCoat_A2_C21_1;Enhanced Purple Yozamaki Sei Jacket;2;20
45376;0x40b10000;0x0000b140;MALE COAT;EMCoat_A2_C23_1;Enhanced Orange Yozamaki Sei Jacket;2;22
45658;0x5ab20000;0x0000b25a;MALE COAT;EMCoat_A2_C27_1;Enhanced Dim Yellow Yozamaki Sei Jacket;2;26
45627;0x3bb20000;0x0000b23b;MALE COAT;EMCoat_A2_C31_1;Enhanced Deep Aquamarine Yozamaki Sei Jacket;2;30
44480;0xc0ad0000;0x0000adc0;MALE COAT;EMCoat_A2_C4_1;Enhanced Yellow Hosh Marok Jacket;2;3
45237;0xb5b00000;0x0000b0b5;MALE COAT;EMCoat_A2_C7_1;Enhanced Red Hosh Makok Duotone Jacket;2;6
44507;0xdbad0000;0x0000addb;MALE COAT;EMCoat_A2_C9_1;Enhanced Green Hosh Marok Jacket;2;8
44790;0xf6ae0000;0x0000aef6;MALE COAT;EMCoat_A20_C1_1;Enhanced RocaWear Black and Gray "Graph" Shirt;20;0
44871;0x47af0000;0x0000af47;MALE COAT;EMCoat_A20_C11_1;Enhanced RocaWear Slate Gray and Dark Magenta "Graph" Shirt;20;10
44958;0x9eaf0000;0x0000af9e;MALE COAT;EMCoat_A20_C12_1;Enhanced RocaWear Olive and Green "Graph" Shirt;20;11
44845;0x2daf0000;0x0000af2d;MALE COAT;EMCoat_A20_C18_1;Enhanced RocaWear Slate Gray and Red "Graph" Shirt;20;17
44733;0xbdae0000;0x0000aebd;MALE COAT;EMCoat_A20_C19_1;Enhanced RocaWear Dark Sea Green and Dark Khaki "Graph" Shirt;20;18
44816;0x10af0000;0x0000af10;MALE COAT;EMCoat_A20_C26_1;Enhanced RocaWear Olive Green and Dark Violet "Graph" Shirt;20;25
44732;0xbcae0000;0x0000aebc;MALE COAT;EMCoat_A20_C3_1;Enhanced RocaWear Orange and Indigo "Graph" Shirt;20;2
44815;0x0faf0000;0x0000af0f;MALE COAT;EMCoat_A20_C30_1;Enhanced RocaWear Dark Red and Dark Olive Green "Graph" Shirt;20;29
44872;0x48af0000;0x0000af48;MALE COAT;EMCoat_A20_C32_1;Enhanced RocaWear Black and Dark Goldenrod "Graph" Shirt;20;31
44844;0x2caf0000;0x0000af2c;MALE COAT;EMCoat_A20_C5_1;Enhanced RocaWear Red and Sea Green "Graph" Shirt;20;4
44817;0x11af0000;0x0000af11;MALE COAT;EMCoat_A20_C7_1;Enhanced RocaWear Indigo and Purple "Graph" Shirt;20;6
45319;0x07b10000;0x0000b107;MALE COAT;EMCoat_A21_C11_1;Enhanced Dark Olive Green Brooker Jacket;21;10
45348;0x24b10000;0x0000b124;MALE COAT;EMCoat_A21_C14_1;Enhanced Green Brooker Jacket;21;13
45350;0x26b10000;0x0000b126;MALE COAT;EMCoat_A21_C17_1;Enhanced Brown Brooker Jacket;21;16
45347;0x23b10000;0x0000b123;MALE COAT;EMCoat_A21_C18_1;Enhanced Magenta Brooker Jacket;21;17
45320;0x08b10000;0x0000b108;MALE COAT;EMCoat_A21_C19_1;Enhanced Yellow Brooker Jacket;21;18
45377;0x41b10000;0x0000b141;MALE COAT;EMCoat_A21_C21_1;Enhanced Light Green Brooker Jacket;21;20
45322;0x0ab10000;0x0000b10a;MALE COAT;EMCoat_A21_C3_1;Enhanced Dark Purple Brooker Jacket;21;2
45321;0x09b10000;0x0000b109;MALE COAT;EMCoat_A21_C8_1;Enhanced Indigo Brooker Jacket;21;7
45349;0x25b10000;0x0000b125;MALE COAT;EMCoat_A21_C9_1;Enhanced Dark Magenta Brooker Jacket;21;8
45182;0x7eb00000;0x0000b07e;MALE COAT;EMCoat_A22_C1_1;Enhanced Dark Red Boucher Coat;22;0
45292;0xecb00000;0x0000b0ec;MALE COAT;EMCoat_A22_C3_1;Enhanced Dark Green Boucher Coat;22;2
45125;0x45b00000;0x0000b045;MALE COAT;EMCoat_A3_C5_1;Enhanced Black Jayne Half-Duster;3;4
45123;0x43b00000;0x0000b043;MALE COAT;EMCoat_A4_C2_1;Enhanced Brown Jayne Half-Duster Highcollar;4;1
45266;0xd2b00000;0x0000b0d2;MALE COAT;EMCoat_A4_C3_1;Enhanced Dirty Jayne Half-Duster Highcollar;4;2
45070;0x0eb00000;0x0000b00e;MALE COAT;EMCoat_A4_C4_1;Enhanced Green Jayne Half-Duster Highcollar;4;3
45154;0x62b00000;0x0000b062;MALE COAT;EMCoat_A4_C5_1;Enhanced Crimson Jayne Half-Duster Highcollar;4;4
45014;0xd6af0000;0x0000afd6;MALE COAT;EMCoat_A4_C8_1;Enhanced Dim Green Jayne Half-Duster Highcollar;4;7
44677;0x85ae0000;0x0000ae85;MALE COAT;EMCoat_A5_C12_1;Enhanced Magenta Avero Suit Coat;5;11
44482;0xc2ad0000;0x0000adc2;MALE COAT;EMCoat_A5_C13_1;Enhanced Black Arisaki Leather Coat;5;12
45573;0x05b20000;0x0000b205;MALE COAT;EMCoat_A5_C16_1;Enhanced Magenta Misene Fauxskin Coat;5;15
44537;0xf9ad0000;0x0000adf9;MALE COAT;EMCoat_A5_C18_1;Enhanced Black Misene Heavy Coat;5;17
44649;0x69ae0000;0x0000ae69;MALE COAT;EMCoat_A5_C20_1;Enhanced Red Misene Heavy Coat;5;19
44508;0xdcad0000;0x0000addc;MALE COAT;EMCoat_A5_C27_1;Enhanced Purple Arisaki Leather Coat;5;26
44594;0x32ae0000;0x0000ae32;MALE COAT;EMCoat_A5_C3_1;Enhanced Green Avero Suit Coat;5;2
44704;0xa0ae0000;0x0000aea0;MALE COAT;EMCoat_A5_C30_1;Enhanced Green Arisaki Leather Coat;5;29
44647;0x67ae0000;0x0000ae67;MALE COAT;EMCoat_A5_C31_1;Enhanced Medium Purple Arisaki Leather Coat;5;30
45434;0x7ab10000;0x0000b17a;MALE COAT;EMCoat_A5_C6_1;Enhanced Aquamarine Misene Fauxskin Coat;5;5
45571;0x03b20000;0x0000b203;MALE COAT;EMCoat_A5_C8_1;Enhanced Dim Orange Misene Fauxskin Coat;5;7
45265;0xd1b00000;0x0000b0d1;MALE COAT;EMCoat_A6_C1_1;Enhanced Brown Jayne Collarless Half-Duster;6;0
45096;0x28b00000;0x0000b028;MALE COAT;EMCoat_A6_C7_1;Enhanced Dull Green Jayne Collarless Half-Duster;6;6
44591;0x2fae0000;0x0000ae2f;MALE COAT;EMCoat_A7_C1_1;Enhanced Gray Avero Suit Coat Highcollar;7;0
44706;0xa2ae0000;0x0000aea2;MALE COAT;EMCoat_A7_C10_1;Enhanced Green Avero Suit Coat Highcollar;7;9
44565;0x15ae0000;0x0000ae15;MALE COAT;EMCoat_A7_C12_1;Enhanced Crimson Avero Suit Coat Highcollar;7;11
45406;0x5eb10000;0x0000b15e;MALE COAT;EMCoat_A7_C15_1;Enhanced Purple Misene Fauxskin Coat Highcollar;7;14
44619;0x4bae0000;0x0000ae4b;MALE COAT;EMCoat_A7_C17_1;Enhanced Olive Arisaki Leather Coat Highcollar;7;16
44650;0x6aae0000;0x0000ae6a;MALE COAT;EMCoat_A7_C23_1;Enhanced Slight Rust Misene Heavy Coat Highcollar;7;22
44620;0x4cae0000;0x0000ae4c;MALE COAT;EMCoat_A7_C27_1;Enhanced Slight Eggplant Misene Heavy Coat Highcollar;7;26
44622;0x4eae0000;0x0000ae4e;MALE COAT;EMCoat_A7_C32_1;Enhanced Slight Teal Misene Heavy Coat Highcollar;7;31
45378;0x42b10000;0x0000b142;MALE COAT;EMCoat_A7_C6_1;Enhanced Dark Green Misene Fauxskin Coat Highcollar;7;5
45630;0x3eb20000;0x0000b23e;MALE COAT;EMCoat_A7_C7_1;Enhanced Olive Misene Fauxskin Coat Highcollar;7;6
45208;0x98b00000;0x0000b098;MALE COAT;EMCoat_A8_C10_1;Enhanced Coal Misene Collarless Leather Trench;8;9
45852;0x1cb30000;0x0000b31c;MALE COAT;EMCoat_A8_C13_1;Enhanced Brown Reynolds Collarless Duster;8;12
45798;0xe6b20000;0x0000b2e6;MALE COAT;EMCoat_A8_C14_1;Enhanced Burly Wood Reynolds Collarless Duster;8;13
45796;0xe4b20000;0x0000b2e4;MALE COAT;EMCoat_A8_C17_1;Enhanced Purple-Pink Reynolds Collarless Duster;8;16
45515;0xcbb10000;0x0000b1cb;MALE COAT;EMCoat_A8_C25_1;Enhanced Magenta Misene Collarless Panel Trench;8;24
45126;0x46b00000;0x0000b046;MALE COAT;EMCoat_A8_C3_1;Enhanced Green Misene Collarless Leather Trench;8;2
45095;0x27b00000;0x0000b027;MALE COAT;EMCoat_A8_C30_1;Enhanced Forest Green Misene Collarless Leather Trench;8;29
45740;0xacb20000;0x0000b2ac;MALE COAT;EMCoat_A8_C7_1;Enhanced Crimson Misene Collarless Panel Trench;8;6
45768;0xc8b20000;0x0000b2c8;MALE COAT;EMCoat_A8_C8_1;Enhanced Purple Misene Collarless Panel Trench;8;7
45068;0x0cb00000;0x0000b00c;MALE COAT;EMCoat_A9_C10_1;Enhanced Purple Misene Leather Trench;9;9
44536;0xf8ad0000;0x0000adf8;MALE COAT;EMCoat_A9_C13_1;Enhanced White Avero Cuffed Trench;9;12
44535;0xf7ad0000;0x0000adf7;MALE COAT;EMCoat_A9_C16_1;Enhanced Lavender Avero Cuffed Trench;9;15
44593;0x31ae0000;0x0000ae31;MALE COAT;EMCoat_A9_C17_1;Enhanced Brown-Purple Avero Cuffed Trench;9;16
45714;0x92b20000;0x0000b292;MALE COAT;EMCoat_A9_C20_1;Enhanced Yellow Reynolds Duster;9;19
45462;0x96b10000;0x0000b196;MALE COAT;EMCoat_A9_C24_1;Enhanced Orchid Tam Duster;9;23
45544;0xe8b10000;0x0000b1e8;MALE COAT;EMCoat_A9_C28_1;Enhanced Red Tam Duster;9;27
45489;0xb1b10000;0x0000b1b1;MALE COAT;EMCoat_A9_C29_1;Enhanced Black Tam Duster;9;28
45012;0xd4af0000;0x0000afd4;MALE COAT;EMCoat_A9_C3_1;Enhanced Red Misene Leather Trench;9;2
45488;0xb0b10000;0x0000b1b0;MALE COAT;EMCoat_A9_C31_1;Enhanced Plum Tam Duster;9;30
45459;0x93b10000;0x0000b193;MALE COAT;EMCoat_A9_C5_1;Enhanced Black Misene Panel Trench;9;4
45686;0x76b20000;0x0000b276;MALE COAT;EMCoat_A9_C7_1;Enhanced Teal Misene Panel Trench;9;6
7483;0x3b1d0000;0x00001d3b;MALE COAT;Enhanced_M_Coat_A1_C1;Enhanced White Hosh Rak Jacket;1;0
41822;0x5ea30000;0x0000a35e;MALE COAT;Enhanced_M_Coat_A1_C1_2;Enhanced White Hosh Rak Jacket;1;0
8093;0x9d1f0000;0x00001f9d;MALE COAT;Enhanced_M_Coat_A1_C10;Enhanced Brown Hosh Rak Jacket;1;9
41783;0x37a30000;0x0000a337;MALE COAT;Enhanced_M_Coat_A1_C10_2;Enhanced Brown Hosh Rak Jacket;1;9
8094;0x9e1f0000;0x00001f9e;MALE COAT;Enhanced_M_Coat_A1_C11;Enhanced Orange Hosh Rak Jacket;1;10
41721;0xf9a20000;0x0000a2f9;MALE COAT;Enhanced_M_Coat_A1_C11_2;Enhanced Orange Hosh Rak Jacket;1;10
41990;0x06a40000;0x0000a406;MALE COAT;Enhanced_M_Coat_A1_C11_3;Enhanced Orange Hosh Rak Jacket;1;10
8095;0x9f1f0000;0x00001f9f;MALE COAT;Enhanced_M_Coat_A1_C12;Enhanced Teal Hosh Rak Jacket;1;11
41904;0xb0a30000;0x0000a3b0;MALE COAT;Enhanced_M_Coat_A1_C12_2;Enhanced Teal Hosh Rak Jacket;1;11
8096;0xa01f0000;0x00001fa0;MALE COAT;Enhanced_M_Coat_A1_C13;Enhanced Purple Hosh Rak Duotone Jacket;1;12
41868;0x8ca30000;0x0000a38c;MALE COAT;Enhanced_M_Coat_A1_C13_2;Enhanced Purple Hosh Rak Duotone Jacket;1;12
8097;0xa11f0000;0x00001fa1;MALE COAT;Enhanced_M_Coat_A1_C14;Enhanced Teal Hosh Rak Duotone Jacket;1;13
41803;0x4ba30000;0x0000a34b;MALE COAT;Enhanced_M_Coat_A1_C14_2;Enhanced Teal Hosh Rak Duotone Jacket;1;13
8098;0xa21f0000;0x00001fa2;MALE COAT;Enhanced_M_Coat_A1_C15;Enhanced Orange Hosh Rak Duotone Jacket;1;14
41752;0x18a30000;0x0000a318;MALE COAT;Enhanced_M_Coat_A1_C15_2;Enhanced Orange Hosh Rak Duotone Jacket;1;14
8099;0xa31f0000;0x00001fa3;MALE COAT;Enhanced_M_Coat_A1_C16;Enhanced Magenta Hosh Rak Duotone Jacket;1;15
41684;0xd4a20000;0x0000a2d4;MALE COAT;Enhanced_M_Coat_A1_C16_2;Enhanced Magenta Hosh Rak Duotone Jacket;1;15
41953;0xe1a30000;0x0000a3e1;MALE COAT;Enhanced_M_Coat_A1_C16_3;Enhanced Magenta Hosh Rak Duotone Jacket;1;15
8100;0xa41f0000;0x00001fa4;MALE COAT;Enhanced_M_Coat_A1_C17;Enhanced Black Arisaki Konishi Jacket;1;16
41796;0x44a30000;0x0000a344;MALE COAT;Enhanced_M_Coat_A1_C17_2;Enhanced Black Arisaki Konishi Jacket;1;16
8101;0xa51f0000;0x00001fa5;MALE COAT;Enhanced_M_Coat_A1_C18;Enhanced Red Arisaki Konishi Jacket;1;17
41869;0x8da30000;0x0000a38d;MALE COAT;Enhanced_M_Coat_A1_C18_2;Enhanced Red Arisaki Konishi Jacket;1;17
8102;0xa61f0000;0x00001fa6;MALE COAT;Enhanced_M_Coat_A1_C19;Enhanced Purple Arisaki Konishi Jacket;1;18
41917;0xbda30000;0x0000a3bd;MALE COAT;Enhanced_M_Coat_A1_C19_2;Enhanced Purple Arisaki Konishi Jacket;1;18
7486;0x3e1d0000;0x00001d3e;MALE COAT;Enhanced_M_Coat_A1_C2;Enhanced Purple Hosh Rak Jacket;1;1
41894;0xa6a30000;0x0000a3a6;MALE COAT;Enhanced_M_Coat_A1_C2_2;Enhanced Purple Hosh Rak Jacket;1;1
8103;0xa71f0000;0x00001fa7;MALE COAT;Enhanced_M_Coat_A1_C20;Enhanced Teal Arisaki Konishi Jacket;1;19
41829;0x65a30000;0x0000a365;MALE COAT;Enhanced_M_Coat_A1_C20_2;Enhanced Teal Arisaki Konishi Jacket;1;19
8104;0xa81f0000;0x00001fa8;MALE COAT;Enhanced_M_Coat_A1_C21;Enhanced Green Arisaki Konishi Jacket;1;20
41685;0xd5a20000;0x0000a2d5;MALE COAT;Enhanced_M_Coat_A1_C21_2;Enhanced Green Arisaki Konishi Jacket;1;20
41954;0xe2a30000;0x0000a3e2;MALE COAT;Enhanced_M_Coat_A1_C21_3;Enhanced Green Arisaki Konishi Jacket;1;20
8105;0xa91f0000;0x00001fa9;MALE COAT;Enhanced_M_Coat_A1_C22;Enhanced Magenta Arisaki Konishi Jacket;1;21
41864;0x88a30000;0x0000a388;MALE COAT;Enhanced_M_Coat_A1_C22_2;Enhanced Magenta Arisaki Konishi Jacket;1;21
8106;0xaa1f0000;0x00001faa;MALE COAT;Enhanced_M_Coat_A1_C23;Enhanced Sienna Arisaki Konishi Jacket;1;22
41828;0x64a30000;0x0000a364;MALE COAT;Enhanced_M_Coat_A1_C23_2;Enhanced Sienna Arisaki Konishi Jacket;1;22
8107;0xab1f0000;0x00001fab;MALE COAT;Enhanced_M_Coat_A1_C24;Enhanced Brown Arisaki Konishi Jacket;1;23
